timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,target_qdd_0,target_qdd_1,target_qdd_2,target_qdd_3,target_qdd_4,target_qdd_5,target_current_0,target_current_1,target_current_2,target_current_3,target_current_4,target_current_5,target_moment_0,target_moment_1,target_moment_2,target_moment_3,target_moment_4,target_moment_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,joint_control_output_0,joint_control_output_1,joint_control_output_2,joint_control_output_3,joint_control_output_4,joint_control_output_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_digital_input_bits,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,actual_execution_time,robot_mode,joint_mode_0,joint_mode_1,joint_mode_2,joint_mode_3,joint_mode_4,joint_mode_5,safety_mode,actual_tool_accelerometer_0,actual_tool_accelerometer_1,actual_tool_accelerometer_2,speed_scaling,target_speed_fraction,actual_momentum,actual_main_voltage,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5,actual_digital_output_bits,runtime_state,standard_analog_input0,standard_analog_input1,standard_analog_output0,standard_analog_output1,robot_status_bits,safety_status_bits,ft_raw_wrench_0,ft_raw_wrench_1,ft_raw_wrench_2,ft_raw_wrench_3,ft_raw_wrench_4,ft_raw_wrench_5,output_int_register_2,output_int_register_12,output_int_register_13,output_int_register_14,output_int_register_15,output_int_register_16,output_int_register_17,output_int_register_18,output_int_register_19,output_double_register_12,output_double_register_13,output_double_register_14,output_double_register_15,output_double_register_16,output_double_register_17,output_double_register_18,output_double_register_19
1706.352000,-0.403642,-1.594702,2.151238,-0.210523,1.448266,2.085006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-1.733925,-1.823320,-0.177459,-0.013067,0.000000,-0.000000,-20.247076,-21.359647,-1.523798,-0.117952,0.000000,-0.403639,-1.594695,2.151255,-0.210552,1.448243,2.085011,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.047078,-1.255414,-1.309217,-0.080827,-0.003050,-0.059477,0.047078,-1.266623,-1.311459,-0.076252,-0.003050,-0.057952,-0.426032,0.045094,0.175247,-0.773931,-1.753962,0.191945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.180194,1.456543,17.020190,-0.765313,-0.375163,-0.005900,-0.426032,0.045098,0.175254,-0.773946,-1.753960,0.191919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,30.459991,32.274593,31.349991,37.749882,36.858780,37.109982,0.517920,7,253,253,253,253,253,253,1,8.834680,-4.408349,-6.005664,1.000000,1.000000,0.000000,48.190971,48.190971,0.716145,47.939999,48.105999,47.924999,48.105999,47.742001,48.014999,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1706.368000,-0.403642,-1.594702,2.151238,-0.210523,1.448265,2.085006,-0.000005,-0.000046,0.000001,0.000011,-0.000052,-0.000009,-0.000650,-0.005771,0.000162,0.001330,-0.006501,-0.001151,0.000062,-1.738056,-1.823485,-0.177226,-0.014336,-0.000027,0.000725,-20.265714,-21.361574,-1.523543,-0.119523,-0.000244,-0.403663,-1.594719,2.151278,-0.210552,1.448231,2.084986,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.053803,-1.232996,-1.289041,-0.080827,-0.001525,-0.051851,0.047078,-1.232996,-1.289041,-0.077777,-0.003050,-0.057952,-0.426022,0.045099,0.175247,-0.773922,-1.753964,0.191924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.233699,1.886223,17.960988,-0.742087,-0.445885,0.108287,-0.426032,0.045098,0.175254,-0.773946,-1.753960,0.191919,0.000004,-0.000006,0.000018,0.000006,0.000036,0.000047,0,30.459991,32.274593,31.349991,37.749882,36.858902,37.109982,0.768840,7,253,253,253,253,253,253,1,8.780736,-4.357403,-5.969702,1.000000,1.000000,0.000079,48.190971,48.190971,0.644529,47.939999,48.105999,47.924999,48.105999,47.757999,48.014999,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1706.376000,-0.403642,-1.594703,2.151238,-0.210523,1.448265,2.085006,-0.000014,-0.000125,0.000004,0.000029,-0.000140,-0.000025,-0.001105,-0.009810,0.000276,0.002260,-0.011052,-0.001956,-0.000692,-1.743482,-1.823600,-0.176858,-0.016318,-0.000588,0.001232,-20.278745,-21.362930,-1.523366,-0.120624,-0.000414,-0.403651,-1.594731,2.151267,-0.210564,1.448267,2.084986,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.058287,-1.221787,-1.324910,-0.077777,-0.012200,-0.057952,0.047078,-1.228512,-1.302492,-0.077777,-0.009150,-0.057952,-0.426025,0.045100,0.175257,-0.773917,-1.753927,0.191897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.896083,1.691161,17.471851,-0.695583,-0.161124,0.031379,-0.426032,0.045098,0.175254,-0.773945,-1.753960,0.191920,0.000010,-0.000017,0.000048,0.000015,0.000097,0.000126,0,30.459991,32.274593,31.349991,37.749882,36.858902,37.109982,0.526213,7,253,253,253,253,253,253,1,8.825689,-4.429327,-5.993677,1.000000,1.000000,0.000320,48.190971,48.190971,0.716145,47.939999,48.105999,47.924999,48.105999,47.757999,48.014999,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1706.400000,-0.403643,-1.594710,2.151239,-0.210521,1.448256,2.085005,-0.000070,-0.000623,0.000018,0.000144,-0.000702,-0.000124,-0.003055,-0.027121,0.000762,0.006250,-0.030555,-0.005407,-0.003695,-1.775637,-1.823143,-0.174567,-0.028665,-0.002835,0.003406,-20.334432,-21.368815,-1.522620,-0.125343,-0.001145,-0.403674,-1.594707,2.151290,-0.210552,1.448231,2.084998,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.049320,-1.275590,-1.280074,-0.068627,-0.021351,-0.061002,0.047078,-1.266623,-1.291283,-0.070152,-0.019826,-0.062527,-0.426018,0.045103,0.175237,-0.773955,-1.753975,0.191925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.337320,1.633125,17.760803,-0.749846,-0.384934,-0.015748,-0.426031,0.045097,0.175257,-0.773937,-1.753958,0.191926,0.000050,-0.000086,0.000239,0.000075,0.000487,0.000632,0,30.459991,32.274593,31.349991,37.749893,36.858902,37.109982,0.522420,7,253,253,253,253,253,253,1,8.846666,-4.390368,-6.062604,1.000000,1.000000,0.002047,48.190971,48.190971,0.644529,47.939999,48.105999,47.924999,48.137001,47.757999,48.000000,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1706.416000,-0.403644,-1.594724,2.151239,-0.210518,1.448241,2.085002,-0.000140,-0.001244,0.000035,0.000287,-0.001402,-0.000248,-0.004842,-0.042989,0.001207,0.009907,-0.048433,-0.008570,-0.007495,-1.814108,-1.822658,-0.171743,-0.043876,-0.005607,0.005398,-20.385255,-21.374315,-1.521955,-0.129675,-0.001815,-0.403663,-1.594707,2.151278,-0.210528,1.448243,2.084998,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.047078,-1.324910,-1.298008,-0.070152,-0.044226,-0.065577,0.044836,-1.324910,-1.309217,-0.068627,-0.045751,-0.064052,-0.426019,0.045099,0.175240,-0.773958,-1.753987,0.191922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.175484,1.442089,17.299403,-0.729046,-0.363671,-0.110308,-0.426030,0.045095,0.175262,-0.773921,-1.753953,0.191938,0.000100,-0.000173,0.000478,0.000150,0.000972,0.001261,0,30.459991,32.274593,31.349991,37.749893,36.858902,37.109982,0.518556,7,253,253,253,253,253,253,1,8.783733,-4.384375,-5.951721,1.000000,1.000000,0.004330,48.190971,48.190971,0.751955,47.939999,48.105999,47.924999,48.137001,47.757999,48.000000,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1706.432000,-0.403647,-1.594750,2.151240,-0.210512,1.448212,2.084997,-0.000243,-0.002160,0.000061,0.000498,-0.002434,-0.000431,-0.007020,-0.062317,0.001745,0.014364,-0.070213,-0.012421,-0.013150,-1.869761,-1.821836,-0.167598,-0.066216,-0.009678,0.007824,-20.446879,-21.381150,-1.521168,-0.134959,-0.002631,-0.403674,-1.594767,2.151302,-0.210576,1.448267,2.084986,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.038111,-1.481837,-1.315943,-0.070152,-0.083877,-0.070152,0.040353,-1.481837,-1.322668,-0.064052,-0.088452,-0.068627,-0.426011,0.045105,0.175258,-0.773932,-1.753906,0.191881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.210750,0.935065,15.067610,-0.683402,-0.588377,-0.419708,-0.426028,0.045092,0.175272,-0.773892,-1.753945,0.191960,0.000173,-0.000300,0.000829,0.000261,0.001687,0.002190,0,30.459991,32.275135,31.349991,37.749893,36.858902,37.109982,0.507588,7,253,253,253,253,253,253,1,8.825689,-4.429327,-5.954718,1.000000,1.000000,0.007795,48.190971,48.190971,0.716145,47.939999,48.105999,47.939999,48.137001,47.757999,48.000000,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1706.440000,-0.403649,-1.594769,2.151240,-0.210508,1.448190,2.084993,-0.000309,-0.002747,0.000077,0.000633,-0.003095,-0.000548,-0.008255,-0.073277,0.002048,0.016892,-0.082566,-0.014603,-0.016783,-1.904987,-1.821276,-0.164953,-0.080475,-0.012276,0.009200,-20.481689,-21.385095,-1.520733,-0.137960,-0.003094,-0.403674,-1.594731,2.151278,-0.210564,1.448243,2.084986,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.049320,-1.544608,-1.336119,-0.059477,-0.132679,-0.071677,0.035869,-1.549091,-1.340603,-0.057952,-0.135729,-0.070152,-0.426021,0.045105,0.175253,-0.773928,-1.753934,0.191904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.641878,0.529985,13.871212,-0.504363,-0.502125,-0.806652,-0.426026,0.045089,0.175279,-0.773871,-1.753939,0.191976,0.000220,-0.000381,0.001054,0.000332,0.002145,0.002784,0,30.459991,32.275135,31.349991,37.749893,36.859013,37.109982,0.524400,7,253,253,253,253,253,253,1,8.831682,-4.396362,-5.909765,1.000000,1.000000,0.010043,48.190971,48.190971,0.751955,47.939999,48.105999,47.939999,48.137001,47.742001,48.000000,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1706.456000,-0.403655,-1.594822,2.151242,-0.210495,1.448130,2.084982,-0.000474,-0.004210,0.000118,0.000970,-0.004743,-0.000839,-0.011019,-0.097788,0.002718,0.022551,-0.110200,-0.019481,-0.025883,-1.992157,-1.819814,-0.158366,-0.116008,-0.018745,0.012274,-20.559185,-21.394096,-1.519789,-0.144683,-0.004127,-0.403699,-1.594779,2.151314,-0.210564,1.448243,2.084998,0.000000,-0.002403,-0.000000,0.000000,0.000000,0.000000,0.049320,-1.634280,-1.329394,-0.042701,-0.227231,-0.082352,0.029144,-1.632038,-1.313701,-0.041176,-0.227231,-0.079302,-0.426005,0.045109,0.175257,-0.773954,-1.753909,0.191896,0.000190,-0.000080,0.000985,0.000944,0.002210,-0.000002,-4.525549,-0.916302,13.633247,-0.267066,-0.510064,-1.582187,-0.426022,0.045082,0.175300,-0.773810,-1.753922,0.192021,0.000337,-0.000584,0.001616,0.000508,0.003288,0.004267,0,30.459991,32.275135,31.349991,37.749905,36.859013,37.109982,0.598932,7,253,253,253,253,253,253,1,8.876636,-4.417340,-6.164496,1.000000,1.000000,0.015721,48.190971,48.190971,0.751955,47.939999,48.105999,47.939999,48.137001,47.742001,48.000000,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1706.472000,-0.403664,-1.594901,2.151244,-0.210477,1.448041,2.084967,-0.000688,-0.006106,0.000170,0.001408,-0.006881,-0.001217,-0.014175,-0.125748,0.003467,0.029015,-0.141738,-0.025037,-0.037727,-2.104192,-1.817848,-0.149842,-0.162024,-0.027111,0.015776,-20.646994,-21.404678,-1.518762,-0.152371,-0.005304,-0.403711,-1.594899,2.151278,-0.210576,1.448135,2.085023,0.000000,-0.006852,-0.000000,0.000000,-0.008629,0.000000,-0.008967,-1.551333,-1.336119,0.006100,-0.080827,-0.089977,0.013451,-1.567026,-1.340603,0.010675,-0.074727,-0.097603,-0.426012,0.045103,0.175323,-0.773839,-1.753778,0.192004,0.000230,-0.001283,0.002852,0.000002,0.007447,0.008113,3.844794,2.553210,16.059227,-0.796433,0.819691,0.883382,-0.426016,0.045071,0.175330,-0.773720,-1.753897,0.192089,0.000489,-0.000847,0.002344,0.000737,0.004769,0.006190,0,30.459991,32.275135,31.349991,37.749905,36.859013,37.109982,0.582612,7,253,253,253,253,253,253,1,8.858654,-4.234532,-6.308345,1.000000,1.000000,0.023170,48.190971,48.190971,0.823566,47.955002,48.105999,47.939999,48.137001,47.742001,47.986000,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1706.488000,-0.403677,-1.595015,2.151247,-0.210451,1.447913,2.084944,-0.000957,-0.008492,0.000235,0.001959,-0.009570,-0.001691,-0.017723,-0.157147,0.004282,0.036288,-0.177183,-0.031263,-0.052674,-2.244201,-1.815328,-0.139133,-0.219892,-0.037609,0.019703,-20.744856,-21.416975,-1.517669,-0.161032,-0.006623,-0.403686,-1.595031,2.151255,-0.210492,1.448063,2.084974,0.000000,-0.011799,-0.000000,0.016826,-0.026126,0.000000,-0.002242,-1.593927,-1.295766,-0.105228,-0.088452,-0.134204,-0.011209,-1.605136,-1.295766,-0.109803,-0.082352,-0.144879,-0.426002,0.045078,0.175380,-0.773696,-1.753762,0.192055,0.002032,-0.004460,0.003509,-0.010117,-0.001153,0.024587,6.886573,4.621206,22.308262,-1.769434,-0.347502,1.616721,-0.426007,0.045055,0.175374,-0.773592,-1.753861,0.192186,0.000680,-0.001179,0.003260,0.001025,0.006633,0.008609,0,30.459991,32.275135,31.349991,37.749905,36.859013,37.109982,0.521724,7,253,253,253,253,253,253,1,8.693828,-4.207561,-6.227430,1.000000,1.000000,0.032624,48.190971,48.190971,0.751955,47.955002,48.105999,47.939999,48.137001,47.742001,47.986000,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
