timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,target_qdd_0,target_qdd_1,target_qdd_2,target_qdd_3,target_qdd_4,target_qdd_5,target_current_0,target_current_1,target_current_2,target_current_3,target_current_4,target_current_5,target_moment_0,target_moment_1,target_moment_2,target_moment_3,target_moment_4,target_moment_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,joint_control_output_0,joint_control_output_1,joint_control_output_2,joint_control_output_3,joint_control_output_4,joint_control_output_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_digital_input_bits,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,actual_execution_time,robot_mode,joint_mode_0,joint_mode_1,joint_mode_2,joint_mode_3,joint_mode_4,joint_mode_5,safety_mode,actual_tool_accelerometer_0,actual_tool_accelerometer_1,actual_tool_accelerometer_2,speed_scaling,target_speed_fraction,actual_momentum,actual_main_voltage,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5,actual_digital_output_bits,runtime_state,standard_analog_input0,standard_analog_input1,standard_analog_output0,standard_analog_output1,robot_status_bits,safety_status_bits,ft_raw_wrench_0,ft_raw_wrench_1,ft_raw_wrench_2,ft_raw_wrench_3,ft_raw_wrench_4,ft_raw_wrench_5,output_int_register_2,output_int_register_12,output_int_register_13,output_int_register_14,output_int_register_15,output_int_register_16,output_int_register_17,output_int_register_18,output_int_register_19,output_double_register_12,output_double_register_13,output_double_register_14,output_double_register_15,output_double_register_16,output_double_register_17,output_double_register_18,output_double_register_19
1572.848000,-0.220324,-1.611841,2.183956,-0.462833,1.287321,2.011556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-1.719841,-1.877341,-0.273827,-0.009616,0.000000,-0.000000,-20.082615,-21.992488,-2.351285,-0.086800,0.000000,-0.220341,-1.611855,2.183981,-0.462836,1.287312,2.011548,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.107607,-1.082795,-1.298008,-0.048801,0.024401,0.135729,-0.116574,-1.089520,-1.298008,-0.047276,0.021351,0.138779,-0.445049,-0.049835,0.194346,-0.340935,-1.655333,0.403394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.886358,-2.883062,18.090038,1.369902,0.122619,0.036164,-0.445058,-0.049838,0.194351,-0.340932,-1.655325,0.403404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,30.329992,32.249943,31.219992,37.619984,36.667358,36.849983,0.482184,7,253,253,253,253,253,253,1,9.634835,-3.910874,-3.713083,1.000000,1.000000,0.000000,48.190971,48.190971,0.716145,47.910000,48.105999,47.939999,48.122002,47.742001,48.000000,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1572.856000,-0.220324,-1.611841,2.183956,-0.462833,1.287321,2.011556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-1.719841,-1.877341,-0.273827,-0.009616,0.000000,-0.000000,-20.082615,-21.992488,-2.351285,-0.086800,0.000000,-0.220365,-1.611855,2.183957,-0.462859,1.287324,2.011548,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.145718,-1.096245,-1.295766,-0.047276,0.019826,0.140304,-0.134509,-1.089520,-1.298008,-0.045751,0.021351,0.138779,-0.445061,-0.049820,0.194360,-0.340944,-1.655280,0.403363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.974045,-4.698439,17.815886,1.445310,0.097460,-0.225809,-0.445058,-0.049838,0.194351,-0.340932,-1.655325,0.403404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,30.329992,32.249943,31.219992,37.619984,36.667358,36.849983,0.472560,7,253,253,253,253,253,253,1,9.613857,-3.871915,-3.713083,1.000000,1.000000,0.000000,48.130199,48.190971,0.572919,47.910000,48.105999,47.939999,48.122002,47.742001,48.000000,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1572.872000,-0.220325,-1.611842,2.183956,-0.462832,1.287320,2.011556,-0.000112,-0.000175,-0.000020,0.000187,-0.000107,0.000035,-0.008576,-0.013337,-0.001517,0.014297,-0.008160,0.002687,-0.007976,-1.732977,-1.879235,-0.269948,-0.011995,0.000867,-0.018683,-20.123926,-22.001940,-2.348839,-0.087960,0.000569,-0.220365,-1.611867,2.183957,-0.462871,1.287300,2.011584,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.159169,-1.085036,-1.309217,-0.042701,0.024401,0.140304,-0.143476,-1.089520,-1.298008,-0.041176,0.021351,0.138779,-0.445061,-0.049823,0.194366,-0.340947,-1.655259,0.403408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.149317,-4.565424,18.054344,1.421930,0.205582,-0.153258,-0.445058,-0.049838,0.194352,-0.340932,-1.655325,0.403405,0.000027,0.000029,0.000062,-0.000045,0.000007,-0.000010,0,30.329992,32.249943,31.219992,37.619984,36.667358,36.849983,0.570240,7,253,253,253,253,253,253,1,9.667801,-3.901884,-3.764029,1.000000,1.000000,0.000431,48.190971,48.190971,0.751955,47.910000,48.105999,47.939999,48.122002,47.742001,48.029999,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1572.888000,-0.220328,-1.611847,2.183955,-0.462827,1.287317,2.011557,-0.000342,-0.000531,-0.000060,0.000569,-0.000325,0.000107,-0.016422,-0.025538,-0.002906,0.027377,-0.015626,0.005146,-0.022447,-1.755777,-1.882195,-0.262356,-0.016701,0.002564,-0.035776,-20.161589,-22.010643,-2.346600,-0.089021,0.001090,-0.220353,-1.611879,2.183969,-0.462871,1.287336,2.011584,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.152443,-1.120905,-1.320426,-0.018300,0.015250,0.134204,-0.147960,-1.116422,-1.320426,-0.024401,0.016775,0.134204,-0.445055,-0.049825,0.194366,-0.340964,-1.655255,0.403387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.111711,-3.878055,17.115332,1.321700,0.480321,-0.123840,-0.445057,-0.049837,0.194353,-0.340934,-1.655325,0.403405,0.000081,0.000089,0.000190,-0.000136,0.000022,-0.000029,0,30.329992,32.249943,31.219992,37.619984,36.667358,36.849983,0.518376,7,253,253,253,253,253,253,1,9.634835,-3.886899,-3.725070,1.000000,1.000000,0.001579,48.190971,48.190971,0.751955,47.910000,48.105999,47.939999,48.122002,47.742001,48.029999,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1572.904000,-0.220336,-1.611859,2.183954,-0.462814,1.287310,2.011560,-0.000723,-0.001124,-0.000128,0.001205,-0.000688,0.000226,-0.026458,-0.041144,-0.004683,0.044108,-0.025176,0.008290,-0.045951,-1.792437,-1.886839,-0.249829,-0.024481,0.005362,-0.057640,-20.209570,-22.021858,-2.343734,-0.090380,0.001756,-0.220341,-1.611892,2.184017,-0.462848,1.287324,2.011572,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.177103,-1.170225,-1.333877,-0.016775,0.012200,0.132679,-0.172619,-1.170225,-1.331635,-0.012200,0.010675,0.135729,-0.445036,-0.049836,0.194347,-0.340959,-1.655316,0.403401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.005443,-3.794108,17.007562,1.278151,0.380561,-0.065953,-0.445055,-0.049835,0.194358,-0.340936,-1.655323,0.403408,0.000171,0.000189,0.000401,-0.000288,0.000047,-0.000062,0,30.329992,32.249947,31.219992,37.619984,36.667622,36.849983,0.604260,7,253,253,253,253,253,253,1,9.616855,-3.877909,-3.764029,1.000000,1.000000,0.003588,48.190971,48.190971,0.680340,47.910000,48.105999,47.939999,48.122002,47.772999,48.029999,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1572.920000,-0.220351,-1.611883,2.183951,-0.462788,1.287295,2.011565,-0.001290,-0.002007,-0.000228,0.002151,-0.001228,0.000404,-0.038685,-0.060153,-0.006850,0.064490,-0.036811,0.012121,-0.080488,-1.845954,-1.893513,-0.231237,-0.036040,0.009513,-0.084277,-20.267731,-22.035644,-2.340239,-0.092037,0.002568,-0.220353,-1.611855,2.184005,-0.462764,1.287324,2.011524,0.000000,0.000000,-0.000000,0.004866,0.000000,0.000000,-0.260050,-1.264381,-1.340603,-0.183005,-0.007625,0.137254,-0.242116,-1.264381,-1.333877,-0.179955,-0.004575,0.138779,-0.445035,-0.049831,0.194328,-0.340973,-1.655418,0.403364,0.000511,-0.000115,-0.000542,-0.001063,-0.004748,0.000004,0.412638,-6.076897,21.721005,1.477315,-2.141254,-0.366689,-0.445051,-0.049831,0.194366,-0.340942,-1.655321,0.403412,0.000305,0.000338,0.000716,-0.000514,0.000085,-0.000111,0,30.329992,32.249947,31.219992,37.619984,36.667622,36.849983,0.535224,7,253,253,253,253,253,253,1,9.763700,-3.901884,-3.635165,1.000000,1.000000,0.006674,48.190971,48.190971,0.608724,47.910000,48.105999,47.939999,48.105999,47.772999,48.029999,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1572.936000,-0.220377,-1.611923,2.183947,-0.462746,1.287271,2.011573,-0.002080,-0.003235,-0.000368,0.003468,-0.001979,0.000652,-0.053105,-0.082563,-0.009412,0.088525,-0.050533,0.016637,-0.128068,-1.919338,-1.902568,-0.205440,-0.052086,0.015269,-0.115690,-20.335900,-22.052080,-2.336114,-0.093993,0.003525,-0.220353,-1.611892,2.183969,-0.462787,1.287324,2.011560,0.000000,0.000000,-0.000000,0.003811,0.000000,0.000000,-0.340755,-1.468386,-1.354054,-0.108278,-0.061002,0.146404,-0.338513,-1.466144,-1.347328,-0.105228,-0.053376,0.146404,-0.445045,-0.049829,0.194362,-0.340964,-1.655326,0.403384,0.000400,-0.000090,-0.000424,-0.000833,-0.003719,0.000003,-4.459743,-9.251524,17.502510,1.555897,-1.643145,-1.101757,-0.445045,-0.049825,0.194380,-0.340951,-1.655318,0.403419,0.000492,0.000545,0.001154,-0.000828,0.000137,-0.000179,0,30.329992,32.249947,31.219992,37.619984,36.667622,36.849983,0.554376,7,253,253,253,253,253,253,1,9.640829,-3.805985,-3.761032,1.000000,1.000000,0.011052,48.130199,48.190971,0.751955,47.910000,48.105999,47.939999,48.105999,47.772999,48.029999,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1572.944000,-0.220395,-1.611951,2.183943,-0.462716,1.287254,2.011578,-0.002569,-0.003995,-0.000455,0.004283,-0.002445,0.000805,-0.061138,-0.095042,-0.010842,0.101913,-0.058177,0.019153,-0.157380,-1.964425,-1.908100,-0.189480,-0.062013,0.018827,-0.133190,-20.373676,-22.061319,-2.333814,-0.095084,0.004057,-0.220353,-1.611903,2.183993,-0.462764,1.287324,2.011560,0.000000,0.000000,-0.000000,0.002589,0.000000,0.000000,-0.475264,-1.555817,-1.371988,-0.059477,-0.082352,0.154029,-0.466297,-1.560300,-1.356295,-0.061002,-0.077777,0.152504,-0.445034,-0.049831,0.194353,-0.340979,-1.655359,0.403387,0.000272,-0.000061,-0.000288,-0.000566,-0.002526,0.000002,-6.604079,-14.236133,15.401468,1.645115,-1.210121,-1.831493,-0.445041,-0.049820,0.194390,-0.340957,-1.655315,0.403424,0.000608,0.000673,0.001426,-0.001023,0.000169,-0.000221,0,30.329992,32.249947,31.219992,37.619984,36.667622,36.849983,0.540312,7,253,253,253,253,253,253,1,9.751712,-3.880906,-3.716079,1.000000,1.000000,0.013792,48.190971,48.190971,0.608724,47.910000,48.105999,47.939999,48.105999,47.772999,48.000000,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1572.968000,-0.220476,-1.612076,2.183929,-0.462581,1.287177,2.011603,-0.004466,-0.006943,-0.000792,0.007445,-0.004250,0.001399,-0.088536,-0.137567,-0.015745,0.147565,-0.084249,0.027728,-0.270468,-2.137826,-1.929262,-0.127612,-0.100489,0.032599,-0.192875,-20.501417,-22.093289,-2.325961,-0.098810,0.005874,-0.220473,-1.612023,2.184005,-0.462668,1.287276,2.011560,-0.003822,-0.005420,-0.000000,0.005177,0.000000,0.000000,-0.455088,-1.690325,-1.410099,-0.057952,-0.198255,0.199780,-0.448362,-1.697051,-1.405615,-0.061002,-0.196730,0.198255,-0.445013,-0.049790,0.194388,-0.341036,-1.655330,0.403336,0.000908,0.001456,0.001719,0.000053,0.000237,-0.003822,-3.953521,-10.687124,17.658601,2.050231,-1.954768,-2.134341,-0.445022,-0.049799,0.194435,-0.340985,-1.655303,0.403446,0.001057,0.001169,0.002478,-0.001778,0.000293,-0.000384,0,30.329992,32.249947,31.219992,37.619984,36.667622,36.849983,0.586128,7,253,253,253,253,253,253,1,9.673794,-3.728067,-3.829959,1.000000,1.000000,0.024542,48.190971,48.190971,0.787760,47.910000,48.105999,47.939999,48.105999,47.772999,48.000000,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1572.984000,-0.220558,-1.612204,2.183914,-0.462444,1.287099,2.011629,-0.006133,-0.009532,-0.001089,0.010222,-0.005836,0.001921,-0.109559,-0.170146,-0.019539,0.182578,-0.104255,0.034302,-0.369401,-2.289050,-1.947647,-0.077443,-0.134289,0.044678,-0.238669,-20.598252,-22.118310,-2.319927,-0.101675,0.007267,-0.220521,-1.612131,2.183969,-0.462512,1.287252,2.011572,-0.008884,-0.009830,-0.000000,0.012943,-0.005633,0.000000,-0.522342,-1.827076,-1.448210,-0.154029,-0.129628,0.228756,-0.524584,-1.833801,-1.448210,-0.160129,-0.129628,0.227231,-0.444999,-0.049775,0.194433,-0.341073,-1.655333,0.403330,0.001968,0.002708,0.002745,-0.001280,-0.002904,-0.003281,-1.562470,-5.647964,21.933154,2.162516,-3.773774,-0.426893,-0.445003,-0.049777,0.194481,-0.341014,-1.655291,0.403469,0.001451,0.001605,0.003402,-0.002441,0.000403,-0.000528,0,30.329992,32.249950,31.219992,37.619984,36.667858,36.849983,0.531684,7,253,253,253,253,253,253,1,9.916538,-3.638162,-3.455355,1.000000,1.000000,0.034083,48.190971,48.190971,0.966797,47.910000,48.105999,47.939999,48.105999,47.742001,48.000000,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1573.000000,-0.220669,-1.612377,2.183895,-0.462259,1.286993,2.011664,-0.008162,-0.012682,-0.001452,0.013604,-0.007767,0.002556,-0.132799,-0.206094,-0.023775,0.221263,-0.126370,0.041561,-0.489613,-2.326924,-1.969917,-0.075329,-0.175465,0.059372,-0.289289,-20.704068,-22.146477,-2.313249,-0.104849,0.008804,-0.220665,-1.612275,2.183945,-0.462332,1.287156,2.011608,-0.010763,-0.013307,-0.000000,0.019606,-0.021044,0.000000,-0.605289,-1.851735,-1.584960,-0.140304,-0.114378,0.285183,-0.603047,-1.849494,-1.575993,-0.147929,-0.128103,0.285183,-0.444980,-0.049729,0.194485,-0.341154,-1.655325,0.403331,0.003052,0.001347,0.003535,-0.003619,-0.005649,0.010163,3.288102,-1.589215,19.508478,2.426422,-3.017675,0.648570,-0.444976,-0.049748,0.194543,-0.341053,-1.655275,0.403500,0.001931,0.002136,0.004527,-0.003249,0.000536,-0.000702,0,30.329992,32.249950,31.219992,37.619984,36.667858,36.849983,0.531552,7,253,253,253,253,253,253,1,9.946507,-3.644156,-3.817972,1.000000,1.000000,0.045775,48.130199,48.190971,0.716145,47.910000,48.105999,47.939999,48.122002,47.742001,48.000000,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1573.016000,-0.220816,-1.612604,2.183869,-0.462015,1.286854,2.011710,-0.010591,-0.016448,-0.001888,0.017649,-0.010078,0.003316,-0.158267,-0.245395,-0.028479,0.263628,-0.150607,0.049505,-0.600000,-2.340827,-1.996493,-0.072879,-0.223152,0.076935,-0.344761,-20.818511,-22.177974,-2.305921,-0.108336,0.010487,-0.220845,-1.612562,2.183945,-0.462188,1.287084,2.011703,-0.013793,-0.016247,-0.000000,0.039668,-0.017066,0.005393,-0.683752,-1.818108,-1.602895,-0.035076,-0.361435,0.138779,-0.697203,-1.806899,-1.593927,-0.050326,-0.362960,0.141829,-0.444943,-0.049668,0.194591,-0.341270,-1.655154,0.403317,0.005279,0.002659,0.002531,-0.012297,-0.022794,0.002637,3.163460,-7.287281,17.572098,0.954189,-1.330819,-2.299579,-0.444942,-0.049710,0.194624,-0.341104,-1.655254,0.403540,0.002505,0.002771,0.005873,-0.004214,0.000695,-0.000911,0,30.329992,32.249950,31.219992,37.619984,36.667858,36.849983,0.586224,7,253,253,253,253,253,253,1,9.356130,-4.384375,-3.782010,1.000000,1.000000,0.059829,48.190971,48.190971,0.823566,47.910000,48.105999,47.939999,48.122002,47.742001,48.000000,0,2,0.004028,0.004028,0.004000,0.004000,3,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
